# Format is (Mass mediator, g_\chi g_f limit)
1950.   0.25
1650.   0.15
1275.   0.05
980.    0.025
625.    0.01
450. 	0.007
358.	0.005
300.    0.00375
200.    0.004
150.	0.01
100.    0.05
