1.000000000000000000e+00 3.131068827094032336e+00
1.072267222010323318e+00 3.599968287023147973e+00
1.149756995397735793e+00 4.139088721214867483e+00
1.232846739442066131e+00 4.758946211788662062e+00
1.321941148466029059e+00 5.471631697725569232e+00
1.417474162926805281e+00 6.291046820699963682e+00
1.519911082952933645e+00 7.233175090474466273e+00
1.629750834620644184e+00 8.316393659209669664e+00
1.747528400007683835e+00 9.561831786157691582e+00
1.873817422860383886e+00 1.099378298495123119e+01
2.009233002565047332e+00 1.264017889283228158e+01
2.154434690031883814e+00 1.453313410511272252e+01
2.310129700083159765e+00 1.670957260240676234e+01
2.477076355991710610e+00 1.921194798972352302e+01
2.656087782946686460e+00 2.208907159640209272e+01
2.848035868435801810e+00 2.539706458980473869e+01
3.053855508833415389e+00 2.920045267469612327e+01
3.274549162877728570e+00 3.357342473151238949e+01
3.511191734215131088e+00 3.860127994451571709e+01
3.764935806792468309e+00 4.438209164751327762e+01
4.037017258596554470e+00 5.102862034211179321e+01
4.328761281083058243e+00 5.867051320383824731e+01
4.641588833612779297e+00 6.745683297968827219e+01
4.977023564332111683e+00 7.755896560577328103e+01
5.336699231206309513e+00 8.917396326105019000e+01
5.722367659350217295e+00 1.025283880667331573e+02
6.135907273413172547e+00 1.178827314065801488e+02
6.579332246575680720e+00 1.355364950713079679e+02
7.054802310718643277e+00 1.558340333399270321e+02
7.564633275546288615e+00 1.791712699536250568e+02
8.111308307896871739e+00 2.060034210034766318e+02
8.697490026177835176e+00 2.368538743746121611e+02
9.326033468832198636e+00 2.723243989492667083e+02
1.000000000000000000e+01 3.131068827094032372e+02
1.072267222010323096e+01 3.599968287023146445e+02
1.149756995397735615e+01 4.139088721214866382e+02
1.232846739442065953e+01 4.758946211788660889e+02
1.321941148466029325e+01 5.471631697725572394e+02
1.417474162926805548e+01 6.291046820699965565e+02
1.519911082952933867e+01 7.233175090474469471e+02
1.629750834620644184e+01 8.316393659209670659e+02
1.747528400007684013e+01 9.561831786157692932e+02
1.873817422860383886e+01 1.099378298495123090e+03
2.009233002565046888e+01 1.264017889283227760e+03
2.154434690031884614e+01 1.453313410511273332e+03
2.310129700083160387e+01 1.670957260240677215e+03
2.477076355991711409e+01 1.921194798972353510e+03
2.656087782946686815e+01 2.208907159640210011e+03
2.848035868435801987e+01 2.539706458980474054e+03
3.053855508833415655e+01 2.920045267469612554e+03
3.274549162877728037e+01 3.357342473151238210e+03
3.511191734215130822e+01 3.860127994451571340e+03
3.764935806792467332e+01 4.438209164751325261e+03
4.037017258596555536e+01 5.102862034211182618e+03
4.328761281083059487e+01 5.867051320383828170e+03
4.641588833612780007e+01 6.745683297968827901e+03
4.977023564332111505e+01 7.755896560577327364e+03
5.336699231206309690e+01 8.917396326105019398e+03
5.722367659350216940e+01 1.025283880667331323e+04
6.135907273413172902e+01 1.178827314065801693e+04
6.579332246575683030e+01 1.355364950713080543e+04
7.054802310718645231e+01 1.558340333399271185e+04
7.564633275546290747e+01 1.791712699536251966e+04
8.111308307896872805e+01 2.060034210034766875e+04
8.697490026177834466e+01 2.368538743746121327e+04
9.326033468832198992e+01 2.723243989492667242e+04
1.000000000000000000e+02 3.131068827094032167e+04
1.072267222010323167e+02 3.599968287023146695e+04
1.149756995397735579e+02 4.139088721214866382e+04
1.232846739442065882e+02 4.758946211788660730e+04
1.321941148466028721e+02 5.471631697725567210e+04
1.417474162926804695e+02 6.291046820699958334e+04
1.519911082952933157e+02 7.233175090474462195e+04
1.629750834620645037e+02 8.316393659209678299e+04
1.747528400007684866e+02 9.561831786157703027e+04
1.873817422860385022e+02 1.099378298495124327e+05
2.009233002565048025e+02 1.264017889283229306e+05
2.154434690031884543e+02 1.453313410511273250e+05
2.310129700083160458e+02 1.670957260240677278e+05
2.477076355991711409e+02 1.921194798972353456e+05
2.656087782946686957e+02 2.208907159640210157e+05
2.848035868435802058e+02 2.539706458980474272e+05
3.053855508833415797e+02 2.920045267469612882e+05
3.274549162877728463e+02 3.357342473151239101e+05
3.511191734215130964e+02 3.860127994451571140e+05
3.764935806792467474e+02 4.438209164751326316e+05
4.037017258596553688e+02 5.102862034211177961e+05
4.328761281083056929e+02 5.867051320383821148e+05
4.641588833612781855e+02 6.745683297968833940e+05
4.977023564332113779e+02 7.755896560577335767e+05
5.336699231206312106e+02 8.917396326105026528e+05
5.722367659350220492e+02 1.025283880667332676e+06
6.135907273413175744e+02 1.178827314065802610e+06
6.579332246575681893e+02 1.355364950713080121e+06
7.054802310718645231e+02 1.558340333399271127e+06
7.564633275546290179e+02 1.791712699536251370e+06
8.111308307896872520e+02 2.060034210034766700e+06
8.697490026177833897e+02 2.368538743746120948e+06
9.326033468832199560e+02 2.723243989492667839e+06
1.000000000000000000e+03 3.131068827094032429e+06
